time_s;ECG_mV
2.3530;-0.0996
2.3540;-0.0996
2.3550;-0.0996
2.3560;-0.1025
2.3570;-0.1055
2.3580;-0.1055
2.3590;-0.1055
2.3600;-0.1084
2.3610;-0.1084
2.3620;-0.1084
2.3630;-0.1084
2.3640;-0.1113
2.3650;-0.1084
2.3660;-0.1084
2.3670;-0.1055
2.3680;-0.1055
2.3690;-0.1084
2.3700;-0.1084
2.3710;-0.1084
2.3720;-0.1084
2.3730;-0.1084
2.3740;-0.1055
2.3750;-0.1055
2.3760;-0.1055
2.3770;-0.1055
2.3780;-0.1055
2.3790;-0.1055
2.3800;-0.1055
2.3810;-0.1055
2.3820;-0.1055
2.3830;-0.1055
2.3840;-0.1025
2.3850;-0.0996
2.3860;-0.0996
2.3870;-0.0967
2.3880;-0.0967
2.3890;-0.0937
2.3900;-0.0908
2.3910;-0.0908
2.3920;-0.0937
2.3930;-0.0937
2.3940;-0.0937
2.3950;-0.0967
2.3960;-0.1084
2.3970;-0.1172
2.3980;-0.1318
2.3990;-0.1436
2.4000;-0.1582
2.4010;-0.1758
2.4020;-0.1846
2.4030;-0.1934
2.4040;-0.1992
2.4050;-0.2021
2.4060;-0.2080
2.4070;-0.2080
2.4080;-0.2080
2.4090;-0.2021
2.4100;-0.1934
2.4110;-0.1816
2.4120;-0.1641
2.4130;-0.1436
2.4140;-0.1230
2.4150;-0.0967
2.4160;-0.0674
2.4170;-0.0293
2.4180;0.0146
2.4190;0.0645
2.4200;0.1260
2.4210;0.1963
2.4220;0.2783
2.4230;0.3662
2.4240;0.4629
2.4250;0.5537
2.4260;0.6416
2.4270;0.7295
2.4280;0.8262
2.4290;0.9258
2.4300;1.0283
2.4310;1.1367
2.4320;1.2451
2.4330;1.3535
2.4340;1.4531
2.4350;1.4941
2.4360;1.4941
2.4370;1.4941
2.4380;1.4941
2.4390;1.4941
2.4400;1.4941
2.4410;1.4941
2.4420;1.4941
2.4430;1.4941
2.4440;1.4941
2.4450;1.4941
2.4460;1.4941
2.4470;1.4736
2.4480;1.3213
2.4490;1.1719
2.4500;1.0078
2.4510;0.8320
2.4520;0.6445
2.4530;0.4629
2.4540;0.2930
2.4550;0.1465
2.4560;0.0146
2.4570;-0.0967
2.4580;-0.1904
2.4590;-0.2637
2.4600;-0.3252
2.4610;-0.3721
2.4620;-0.4131
2.4630;-0.4482
2.4640;-0.4863
2.4650;-0.5127
2.4660;-0.5361
2.4670;-0.5479
2.4680;-0.5566
2.4690;-0.5596
2.4700;-0.5625
2.4710;-0.5654
2.4720;-0.5684
2.4730;-0.5684
2.4740;-0.5684
2.4750;-0.5625
2.4760;-0.5596
2.4770;-0.5537
2.4780;-0.5449
2.4790;-0.5391
2.4800;-0.5273
2.4810;-0.5127
2.4820;-0.4951
2.4830;-0.4775
2.4840;-0.4570
2.4850;-0.4336
2.4860;-0.4131
2.4870;-0.3926
2.4880;-0.3721
2.4890;-0.3545
2.4900;-0.3369
2.4910;-0.3193
2.4920;-0.3047
2.4930;-0.2900
2.4940;-0.2783
2.4950;-0.2695
2.4960;-0.2607
2.4970;-0.2520
2.4980;-0.2461
2.4990;-0.2402
2.5000;-0.2344
2.5010;-0.2314
2.5020;-0.2227
2.5030;-0.2168
2.5040;-0.2109
2.5050;-0.2051
2.5060;-0.1992
2.5070;-0.1934
2.5080;-0.1904
2.5090;-0.1875
2.5100;-0.1875
2.5110;-0.1846
2.5120;-0.1787
2.5130;-0.1787
2.5140;-0.1729
2.5150;-0.1670
2.5160;-0.1670
2.5170;-0.1611
2.5180;-0.1553
2.5190;-0.1523
2.5200;-0.1465
2.5210;-0.1436
2.5220;-0.1436
2.5230;-0.1377
2.5240;-0.1348
2.5250;-0.1318
2.5260;-0.1289
2.5270;-0.1260
2.5280;-0.1230
2.5290;-0.1201
2.5300;-0.1143
2.5310;-0.1113
2.5320;-0.1055
2.5330;-0.1025
2.5340;-0.0996
2.5350;-0.0937
2.5360;-0.0908
2.5370;-0.0879
2.5380;-0.0850
2.5390;-0.0791
2.5400;-0.0762
2.5410;-0.0732
2.5420;-0.0703
2.5430;-0.0703
2.5440;-0.0674
2.5450;-0.0615
2.5460;-0.0586
2.5470;-0.0557
2.5480;-0.0557
2.5490;-0.0527
2.5500;-0.0498
2.5510;-0.0498
2.5520;-0.0439
2.5530;-0.0439
2.5540;-0.0410
2.5550;-0.0352
2.5560;-0.0293
2.5570;-0.0264
2.5580;-0.0264
2.5590;-0.0264
2.5600;-0.0234
2.5610;-0.0176
2.5620;-0.0146
2.5630;-0.0117
2.5640;-0.0088
2.5650;-0.0059
2.5660;-0.0029
2.5670;0.0000
2.5680;0.0029
2.5690;0.0059
2.5700;0.0088
2.5710;0.0088
2.5720;0.0117
2.5730;0.0117
2.5740;0.0176
2.5750;0.0205
2.5760;0.0234
2.5770;0.0264
2.5780;0.0293
2.5790;0.0352
2.5800;0.0381
2.5810;0.0410
2.5820;0.0439
2.5830;0.0439
2.5840;0.0469
2.5850;0.0557
2.5860;0.0586
2.5870;0.0645
2.5880;0.0674
2.5890;0.0703
2.5900;0.0732
2.5910;0.0791
2.5920;0.0820
2.5930;0.0879
2.5940;0.0908
2.5950;0.0967
2.5960;0.1055
2.5970;0.1084
2.5980;0.1113
2.5990;0.1172
2.6000;0.1201
2.6010;0.1230
2.6020;0.1289
2.6030;0.1318
2.6040;0.1348
2.6050;0.1406
2.6060;0.1436
2.6070;0.1494
2.6080;0.1523
2.6090;0.1611
2.6100;0.1641
2.6110;0.1670
2.6120;0.1758
2.6130;0.1787
2.6140;0.1846
2.6150;0.1875
2.6160;0.1934
2.6170;0.1963
2.6180;0.2021
2.6190;0.2080
2.6200;0.2139
2.6210;0.2197
2.6220;0.2227
2.6230;0.2285
2.6240;0.2285
2.6250;0.2314
2.6260;0.2344
2.6270;0.2373
2.6280;0.2373
2.6290;0.2432
2.6300;0.2461
2.6310;0.2432
2.6320;0.2461
2.6330;0.2490
2.6340;0.2520
2.6350;0.2549
2.6360;0.2578
2.6370;0.2578
2.6380;0.2578
2.6390;0.2578
2.6400;0.2607
2.6410;0.2578
2.6420;0.2607
2.6430;0.2607
2.6440;0.2578
2.6450;0.2607
2.6460;0.2607
2.6470;0.2607
2.6480;0.2607
2.6490;0.2578
2.6500;0.2549
2.6510;0.2520
2.6520;0.2520
2.6530;0.2490
2.6540;0.2432
2.6550;0.2402
2.6560;0.2344
2.6570;0.2314
2.6580;0.2285
2.6590;0.2227
2.6600;0.2168
2.6610;0.2080
2.6620;0.2051
2.6630;0.1992
2.6640;0.1904
2.6650;0.1846
2.6660;0.1758
2.6670;0.1641
2.6680;0.1553
2.6690;0.1436
2.6700;0.1348
2.6710;0.1230
2.6720;0.1143
2.6730;0.1025
2.6740;0.0908
2.6750;0.0791
2.6760;0.0645
2.6770;0.0527
2.6780;0.0381
2.6790;0.0205
2.6800;0.0088
2.6810;-0.0059
2.6820;-0.0176
2.6830;-0.0322
2.6840;-0.0498
2.6850;-0.0615
2.6860;-0.0762
2.6870;-0.0937
2.6880;-0.1055
2.6890;-0.1172
2.6900;-0.1318
2.6910;-0.1436
2.6920;-0.1553
2.6930;-0.1699
2.6940;-0.1846
2.6950;-0.1934
2.6960;-0.2080
2.6970;-0.2168
2.6980;-0.2285
2.6990;-0.2373
2.7000;-0.2461
2.7010;-0.2549
2.7020;-0.2666
2.7030;-0.2754
2.7040;-0.2842
2.7050;-0.2871
2.7060;-0.2959
2.7070;-0.3018
2.7080;-0.3076
2.7090;-0.3164
2.7100;-0.3252
2.7110;-0.3311
2.7120;-0.3340
2.7130;-0.3398
2.7140;-0.3428
2.7150;-0.3457
2.7160;-0.3486
2.7170;-0.3516
2.7180;-0.3545
2.7190;-0.3574
2.7200;-0.3604
2.7210;-0.3604
2.7220;-0.3604
2.7230;-0.3604
2.7240;-0.3633
2.7250;-0.3633
2.7260;-0.3604
2.7270;-0.3604
2.7280;-0.3604
2.7290;-0.3604
2.7300;-0.3604
2.7310;-0.3574
2.7320;-0.3574
2.7330;-0.3574
2.7340;-0.3574
2.7350;-0.3545
2.7360;-0.3545
2.7370;-0.3545
2.7380;-0.3545
2.7390;-0.3486
2.7400;-0.3457
2.7410;-0.3428
2.7420;-0.3369
2.7430;-0.3340
2.7440;-0.3311
2.7450;-0.3281
2.7460;-0.3252
2.7470;-0.3252
2.7480;-0.3193
2.7490;-0.3193
2.7500;-0.3164
2.7510;-0.3105
2.7520;-0.3076
2.7530;-0.3076
2.7540;-0.3047
2.7550;-0.3018
2.7560;-0.2988
2.7570;-0.2959
2.7580;-0.2900
2.7590;-0.2871
2.7600;-0.2842
2.7610;-0.2842
2.7620;-0.2783
2.7630;-0.2754
2.7640;-0.2725
2.7650;-0.2695
2.7660;-0.2637
2.7670;-0.2607
2.7680;-0.2607
2.7690;-0.2578
2.7700;-0.2520
2.7710;-0.2520
2.7720;-0.2461
2.7730;-0.2432
2.7740;-0.2402
2.7750;-0.2344
2.7760;-0.2314
2.7770;-0.2256
2.7780;-0.2227
2.7790;-0.2168
2.7800;-0.2109
2.7810;-0.2080
2.7820;-0.2021
2.7830;-0.1992
2.7840;-0.1992
2.7850;-0.1934
2.7860;-0.1934
2.7870;-0.1875
2.7880;-0.1875
2.7890;-0.1846
2.7900;-0.1816
2.7910;-0.1787
2.7920;-0.1787
2.7930;-0.1729
2.7940;-0.1729
2.7950;-0.1699
2.7960;-0.1670
2.7970;-0.1641
2.7980;-0.1611
2.7990;-0.1582
2.8000;-0.1553
2.8010;-0.1523
2.8020;-0.1465
2.8030;-0.1436
2.8040;-0.1406
2.8050;-0.1377
2.8060;-0.1348
2.8070;-0.1318
2.8080;-0.1318
2.8090;-0.1318
2.8100;-0.1289
2.8110;-0.1260
2.8120;-0.1230
2.8130;-0.1230
2.8140;-0.1201
2.8150;-0.1143
2.8160;-0.1143
2.8170;-0.1084
2.8180;-0.1084
2.8190;-0.1055
2.8200;-0.1055
2.8210;-0.1055
2.8220;-0.1025
2.8230;-0.0996
2.8240;-0.0996
2.8250;-0.0996
2.8260;-0.0996
2.8270;-0.0967
2.8280;-0.0967
2.8290;-0.0967
2.8300;-0.0937
2.8310;-0.0967
2.8320;-0.0937
2.8330;-0.0937
2.8340;-0.0908
2.8350;-0.0908
2.8360;-0.0879
2.8370;-0.0879
2.8380;-0.0850
2.8390;-0.0850
2.8400;-0.0850
2.8410;-0.0850
2.8420;-0.0879
2.8430;-0.0850
2.8440;-0.0850
2.8450;-0.0820
2.8460;-0.0820
2.8470;-0.0791
2.8480;-0.0762
2.8490;-0.0762
2.8500;-0.0732
2.8510;-0.0732
2.8520;-0.0703
2.8530;-0.0674
2.8540;-0.0645
2.8550;-0.0615
2.8560;-0.0586
2.8570;-0.0586
2.8580;-0.0586
2.8590;-0.0586
2.8600;-0.0586
2.8610;-0.0586
2.8620;-0.0586
2.8630;-0.0557
2.8640;-0.0557
2.8650;-0.0557
2.8660;-0.0527
2.8670;-0.0527
2.8680;-0.0498
2.8690;-0.0498
2.8700;-0.0469
2.8710;-0.0469
2.8720;-0.0469
2.8730;-0.0469
2.8740;-0.0469
2.8750;-0.0439
2.8760;-0.0439
2.8770;-0.0439
